"Order_ID";"Product_ID";"User_ID";"Order_Date";"Return_Date";"Product_Category";"Product_Price";"Order_Quantity";"Return_Reason";"Return_Status";"Days_to_Return";"User_Age";"User_Gender";"User_Location";"Payment_Method";"Shipping_Method";"Discount_Applied";"Sales";"Profit"
"ORD00001211";"PROD00001211";"USER00001211";"2024-11-01";"";"Electronics";359.45;1;"No Return";"Not Returned";0;65;"Female";"City60";"Debit Card";"Express";25.47;267.9;53.58
"ORD00001212";"PROD00001212";"USER00001212";"2024-08-11";"2024-10-02";"Home";277.36;2;"Defective";"Returned";52;36;"Female";"City93";"Gift Card";"Express";40.9;327.84;65.57
"ORD00001213";"PROD00001213";"USER00001213";"2023-08-15";"";"Books";316.09;5;"No Return";"Not Returned";0;18;"Male";"City36";"Debit Card";"Standard";35.46;1020.02;204.0
"ORD00001214";"PROD00001214";"USER00001214";"2023-11-10";"";"Home";18.46;3;"No Return";"Not Returned";0;55;"Male";"City59";"Gift Card";"Express";30.6;38.43;7.69
"ORD00001215";"PROD00001215";"USER00001215";"2023-10-28";"2023-02-18";"Toys";13.69;3;"Changed mind";"Returned";-252;29;"Male";"City91";"Credit Card";"Express";17.33;33.95;6.79
"ORD00001216";"PROD00001216";"USER00001216";"2023-07-24";"";"Home";169.67;5;"No Return";"Not Returned";0;40;"Male";"City13";"Credit Card";"Standard";17.84;697.0;139.4
"ORD00001217";"PROD00001217";"USER00001217";"2023-01-18";"2023-02-14";"Home";497.13;5;"Wrong item";"Returned";27;45;"Male";"City89";"PayPal";"Next-Day";27.8;1794.64;358.93
"ORD00001218";"PROD00001218";"USER00001218";"2024-03-15";"";"Toys";390.73;4;"No Return";"Not Returned";0;27;"Male";"City17";"PayPal";"Express";18.79;1269.25;253.85
"ORD00001219";"PROD00001219";"USER00001219";"2023-12-16";"2024-11-17";"Home";324.49;2;"Wrong item";"Returned";337;50;"Male";"City22";"PayPal";"Standard";18.31;530.15;106.03
"ORD00001220";"PROD00001220";"USER00001220";"2024-02-15";"";"Toys";254.39;2;"No Return";"Not Returned";0;40;"Male";"City16";"PayPal";"Express";12.21;446.66;89.33
"ORD00001221";"PROD00001221";"USER00001221";"2023-04-26";"";"Books";278.35;5;"No Return";"Not Returned";0;32;"Female";"City86";"Debit Card";"Next-Day";48.53;716.33;143.27
"ORD00001222";"PROD00001222";"USER00001222";"2024-07-19";"";"Toys";85.89;2;"No Return";"Not Returned";0;35;"Female";"City46";"Debit Card";"Next-Day";11.55;151.94;30.39
"ORD00001223";"PROD00001223";"USER00001223";"2024-03-29";"2023-01-25";"Books";157.47;3;"Changed mind";"Returned";-429;41;"Male";"City54";"Gift Card";"Express";34.7;308.48;61.7
"ORD00001224";"PROD00001224";"USER00001224";"2024-06-11";"";"Home";130.51;4;"No Return";"Not Returned";0;53;"Male";"City2";"PayPal";"Express";49.75;262.33;52.47
"ORD00001225";"PROD00001225";"USER00001225";"2024-05-19";"";"Electronics";248.24;3;"No Return";"Not Returned";0;48;"Female";"City89";"Credit Card";"Standard";41.06;438.94;87.79
"ORD00001226";"PROD00001226";"USER00001226";"2023-08-30";"2024-07-16";"Books";498.82;1;"Wrong item";"Returned";321;48;"Male";"City84";"Debit Card";"Next-Day";25.04;373.92;74.78
"ORD00001227";"PROD00001227";"USER00001227";"2023-09-23";"";"Clothing";442.2;3;"No Return";"Not Returned";0;49;"Female";"City15";"PayPal";"Standard";10.01;1193.81;238.76
"ORD00001228";"PROD00001228";"USER00001228";"2023-07-07";"";"Books";276.3;2;"No Return";"Not Returned";0;66;"Male";"City96";"Credit Card";"Express";34.31;363.0;72.6
"ORD00001229";"PROD00001229";"USER00001229";"2023-03-03";"";"Clothing";237.41;5;"No Return";"Not Returned";0;69;"Male";"City15";"Gift Card";"Express";15.85;998.9;199.78
"ORD00001230";"PROD00001230";"USER00001230";"2024-10-04";"2024-03-05";"Clothing";164.4;4;"Defective";"Returned";-213;28;"Female";"City28";"PayPal";"Next-Day";23.41;503.66;100.73
"ORD00001231";"PROD00001231";"USER00001231";"2023-03-22";"2023-01-01";"Books";87.35;5;"Not as described";"Returned";-80;66;"Male";"City22";"PayPal";"Next-Day";11.41;386.92;77.38
"ORD00001232";"PROD00001232";"USER00001232";"2023-07-17";"";"Clothing";73.61;2;"No Return";"Not Returned";0;61;"Female";"City73";"Gift Card";"Express";5.43;139.23;27.85
"ORD00001233";"PROD00001233";"USER00001233";"2023-08-30";"";"Electronics";360.46;4;"No Return";"Not Returned";0;26;"Female";"City93";"Debit Card";"Next-Day";29.75;1012.89;202.58
"ORD00001234";"PROD00001234";"USER00001234";"2023-06-27";"";"Electronics";195.0;2;"No Return";"Not Returned";0;35;"Male";"City31";"Gift Card";"Next-Day";19.75;312.98;62.6
"ORD00001235";"PROD00001235";"USER00001235";"2024-09-10";"";"Books";217.84;1;"No Return";"Not Returned";0;42;"Female";"City69";"Gift Card";"Standard";18.7;177.1;35.42
"ORD00001236";"PROD00001236";"USER00001236";"2023-07-08";"2023-01-03";"Electronics";34.18;1;"Not as described";"Returned";-186;32;"Male";"City88";"Debit Card";"Express";1.21;33.77;6.75
"ORD00001237";"PROD00001237";"USER00001237";"2024-01-27";"";"Home";298.37;3;"No Return";"Not Returned";0;48;"Male";"City66";"Debit Card";"Standard";20.5;711.61;142.32
"ORD00001238";"PROD00001238";"USER00001238";"2024-07-06";"2024-11-24";"Books";264.01;5;"Defective";"Returned";141;41;"Female";"City14";"Credit Card";"Express";37.82;820.81;164.16
"ORD00001239";"PROD00001239";"USER00001239";"2024-03-07";"";"Clothing";381.76;4;"No Return";"Not Returned";0;58;"Male";"City13";"Credit Card";"Next-Day";44.9;841.4;168.28
"ORD00001240";"PROD00001240";"USER00001240";"2023-01-01";"";"Toys";10.11;4;"No Return";"Not Returned";0;30;"Male";"City65";"PayPal";"Next-Day";16.0;33.97;6.79
"ORD00001241";"PROD00001241";"USER00001241";"2024-09-10";"";"Toys";219.15;3;"No Return";"Not Returned";0;23;"Male";"City7";"Credit Card";"Standard";27.14;479.02;95.8
"ORD00001242";"PROD00001242";"USER00001242";"2024-11-27";"";"Home";276.74;4;"No Return";"Not Returned";0;55;"Female";"City88";"Debit Card";"Standard";33.41;737.12;147.42
"ORD00001243";"PROD00001243";"USER00001243";"2023-02-28";"";"Toys";236.62;1;"No Return";"Not Returned";0;40;"Female";"City26";"Debit Card";"Next-Day";48.58;121.67;24.33
"ORD00001244";"PROD00001244";"USER00001244";"2024-07-21";"";"Home";396.29;3;"No Return";"Not Returned";0;41;"Male";"City56";"Gift Card";"Express";5.33;1125.5;225.1
"ORD00001245";"PROD00001245";"USER00001245";"2023-03-09";"2023-06-09";"Toys";449.45;4;"Wrong item";"Returned";92;42;"Male";"City25";"PayPal";"Standard";6.72;1676.99;335.4
"ORD00001246";"PROD00001246";"USER00001246";"2024-11-06";"";"Toys";184.43;1;"No Return";"Not Returned";0;51;"Female";"City75";"Credit Card";"Standard";27.8;133.16;26.63
"ORD00001247";"PROD00001247";"USER00001247";"2024-10-04";"";"Clothing";302.19;3;"No Return";"Not Returned";0;37;"Female";"City48";"Credit Card";"Standard";38.54;557.18;111.44
"ORD00001248";"PROD00001248";"USER00001248";"2024-11-30";"2024-01-31";"Home";345.03;1;"Defective";"Returned";-304;21;"Male";"City56";"Debit Card";"Standard";45.24;188.94;37.79
"ORD00001249";"PROD00001249";"USER00001249";"2023-05-02";"";"Clothing";271.26;2;"No Return";"Not Returned";0;48;"Male";"City18";"Gift Card";"Next-Day";22.72;419.26;83.85
"ORD00001250";"PROD00001250";"USER00001250";"2023-06-02";"2023-04-14";"Clothing";374.02;3;"Defective";"Returned";-49;68;"Female";"City51";"Debit Card";"Standard";13.97;965.31;193.06
"ORD00001251";"PROD00001251";"USER00001251";"2023-04-23";"2024-01-03";"Books";54.91;4;"Changed mind";"Returned";255;36;"Female";"City86";"Credit Card";"Express";45.65;119.37;23.87
"ORD00001252";"PROD00001252";"USER00001252";"2024-02-20";"2024-07-30";"Books";117.49;3;"Defective";"Returned";161;24;"Female";"City26";"Credit Card";"Standard";35.55;227.17;45.43
"ORD00001253";"PROD00001253";"USER00001253";"2024-10-29";"2023-05-05";"Clothing";356.39;4;"Defective";"Returned";-543;70;"Male";"City26";"Gift Card";"Standard";29.49;1005.16;201.03
"ORD00001254";"PROD00001254";"USER00001254";"2023-02-01";"2024-04-03";"Books";287.54;2;"Defective";"Returned";427;26;"Male";"City58";"Debit Card";"Standard";5.36;544.26;108.85
"ORD00001255";"PROD00001255";"USER00001255";"2023-10-23";"2024-08-14";"Clothing";344.03;4;"Defective";"Returned";296;57;"Male";"City89";"Credit Card";"Standard";41.24;808.61;161.72
"ORD00001256";"PROD00001256";"USER00001256";"2023-04-21";"2023-06-09";"Toys";284.52;5;"Wrong item";"Returned";49;31;"Male";"City31";"Debit Card";"Express";20.81;1126.56;225.31
"ORD00001257";"PROD00001257";"USER00001257";"2023-10-19";"";"Electronics";474.72;2;"No Return";"Not Returned";0;64;"Male";"City25";"PayPal";"Next-Day";17.98;778.73;155.75
"ORD00001258";"PROD00001258";"USER00001258";"2023-01-11";"";"Toys";485.04;1;"No Return";"Not Returned";0;29;"Female";"City45";"Gift Card";"Next-Day";44.55;268.95;53.79
"ORD00001259";"PROD00001259";"USER00001259";"2024-02-01";"2024-11-28";"Electronics";385.09;4;"Changed mind";"Returned";301;38;"Male";"City48";"Debit Card";"Express";33.45;1025.11;205.02
"ORD00001260";"PROD00001260";"USER00001260";"2023-07-08";"";"Electronics";476.39;3;"No Return";"Not Returned";0;40;"Female";"City99";"Gift Card";"Express";37.74;889.8;177.96
"ORD00001261";"PROD00001261";"USER00001261";"2023-08-19";"";"Home";15.16;4;"No Return";"Not Returned";0;29;"Male";"City83";"PayPal";"Next-Day";26.45;44.6;8.92
"ORD00001262";"PROD00001262";"USER00001262";"2023-03-11";"";"Home";429.53;3;"No Return";"Not Returned";0;24;"Male";"City79";"Gift Card";"Next-Day";2.0;1262.82;252.56
"ORD00001263";"PROD00001263";"USER00001263";"2024-09-20";"2024-11-08";"Books";290.07;5;"Not as described";"Returned";49;35;"Male";"City32";"Debit Card";"Express";7.6;1340.12;268.02
"ORD00001264";"PROD00001264";"USER00001264";"2023-11-14";"";"Electronics";221.24;4;"No Return";"Not Returned";0;23;"Female";"City18";"Debit Card";"Next-Day";12.1;777.88;155.58
"ORD00001265";"PROD00001265";"USER00001265";"2023-06-01";"2024-09-03";"Clothing";103.32;5;"Changed mind";"Returned";460;26;"Female";"City37";"Debit Card";"Express";3.87;496.61;99.32
"ORD00001266";"PROD00001266";"USER00001266";"2023-05-11";"2023-02-25";"Electronics";69.91;3;"Not as described";"Returned";-75;25;"Male";"City19";"Gift Card";"Next-Day";37.71;130.64;26.13
"ORD00001267";"PROD00001267";"USER00001267";"2023-04-26";"";"Electronics";200.49;1;"No Return";"Not Returned";0;60;"Male";"City89";"Debit Card";"Express";25.86;148.64;29.73
"ORD00001268";"PROD00001268";"USER00001268";"2023-05-21";"";"Books";401.15;4;"No Return";"Not Returned";0;20;"Male";"City82";"Credit Card";"Standard";13.94;1380.92;276.18
"ORD00001269";"PROD00001269";"USER00001269";"2024-07-26";"2024-01-01";"Clothing";179.2;1;"Wrong item";"Returned";-207;30;"Male";"City2";"Credit Card";"Next-Day";19.86;143.61;28.72
"ORD00001270";"PROD00001270";"USER00001270";"2024-02-07";"";"Toys";186.24;2;"No Return";"Not Returned";0;46;"Male";"City60";"PayPal";"Express";38.68;228.4;45.68
"ORD00001271";"PROD00001271";"USER00001271";"2024-06-06";"2023-08-13";"Books";149.64;1;"Changed mind";"Returned";-298;52;"Female";"City59";"PayPal";"Express";30.06;104.66;20.93
"ORD00001272";"PROD00001272";"USER00001272";"2023-02-04";"";"Electronics";419.69;4;"No Return";"Not Returned";0;25;"Female";"City31";"Credit Card";"Standard";31.74;1145.92;229.18
"ORD00001273";"PROD00001273";"USER00001273";"2023-07-23";"";"Toys";238.44;2;"No Return";"Not Returned";0;21;"Male";"City54";"Credit Card";"Express";14.15;409.4;81.88
"ORD00001274";"PROD00001274";"USER00001274";"2023-08-24";"2024-05-31";"Clothing";294.19;2;"Changed mind";"Returned";281;29;"Male";"City40";"Gift Card";"Next-Day";46.26;316.2;63.24
"ORD00001275";"PROD00001275";"USER00001275";"2023-01-01";"2023-04-26";"Electronics";69.83;1;"Defective";"Returned";115;48;"Male";"City79";"Gift Card";"Next-Day";28.03;50.26;10.05
"ORD00001276";"PROD00001276";"USER00001276";"2024-12-03";"";"Home";25.95;4;"No Return";"Not Returned";0;29;"Male";"City29";"PayPal";"Next-Day";11.57;91.79;18.36
"ORD00001277";"PROD00001277";"USER00001277";"2024-01-19";"";"Electronics";109.36;1;"No Return";"Not Returned";0;47;"Male";"City69";"Credit Card";"Next-Day";16.26;91.58;18.32
"ORD00001278";"PROD00001278";"USER00001278";"2024-10-25";"";"Toys";325.63;1;"No Return";"Not Returned";0;32;"Male";"City66";"Debit Card";"Next-Day";14.99;276.82;55.36
"ORD00001279";"PROD00001279";"USER00001279";"2024-09-29";"";"Books";378.63;5;"No Return";"Not Returned";0;67;"Male";"City79";"Credit Card";"Standard";0.96;1874.98;375.0
"ORD00001280";"PROD00001280";"USER00001280";"2024-05-14";"";"Books";107.57;3;"No Return";"Not Returned";0;33;"Male";"City76";"Credit Card";"Express";3.32;312.0;62.4
"ORD00001281";"PROD00001281";"USER00001281";"2024-05-13";"2024-03-22";"Toys";400.2;5;"Not as described";"Returned";-52;47;"Female";"City4";"PayPal";"Standard";1.56;1969.78;393.96
"ORD00001282";"PROD00001282";"USER00001282";"2023-07-30";"";"Electronics";131.83;1;"No Return";"Not Returned";0;43;"Male";"City87";"Credit Card";"Next-Day";32.67;88.76;17.75
"ORD00001283";"PROD00001283";"USER00001283";"2023-05-04";"2023-12-16";"Electronics";477.28;1;"Changed mind";"Returned";226;39;"Male";"City17";"PayPal";"Next-Day";4.4;456.28;91.26
"ORD00001284";"PROD00001284";"USER00001284";"2024-02-29";"";"Electronics";342.7;1;"No Return";"Not Returned";0;68;"Male";"City13";"Debit Card";"Next-Day";21.71;268.3;53.66
"ORD00001285";"PROD00001285";"USER00001285";"2024-12-03";"";"Electronics";395.65;2;"No Return";"Not Returned";0;69;"Female";"City45";"Debit Card";"Next-Day";3.4;764.4;152.88
"ORD00001286";"PROD00001286";"USER00001286";"2024-01-24";"2024-04-18";"Electronics";440.66;2;"Not as described";"Returned";85;45;"Female";"City10";"Credit Card";"Standard";32.58;594.19;118.84
"ORD00001287";"PROD00001287";"USER00001287";"2024-05-25";"2023-08-29";"Books";490.26;5;"Not as described";"Returned";-270;46;"Male";"City98";"Gift Card";"Express";45.72;1330.57;266.11
"ORD00001288";"PROD00001288";"USER00001288";"2024-06-27";"";"Home";191.2;3;"No Return";"Not Returned";0;64;"Male";"City66";"Debit Card";"Next-Day";23.78;437.2;87.44
"ORD00001289";"PROD00001289";"USER00001289";"2023-03-13";"2024-12-19";"Books";205.75;4;"Wrong item";"Returned";647;45;"Male";"City68";"Debit Card";"Express";13.56;711.4;142.28
"ORD00001290";"PROD00001290";"USER00001290";"2023-06-07";"2024-07-22";"Home";160.06;5;"Defective";"Returned";411;68;"Male";"City87";"Gift Card";"Standard";37.27;502.03;100.41
"ORD00001291";"PROD00001291";"USER00001291";"2024-08-18";"2023-04-30";"Electronics";322.17;2;"Defective";"Returned";-476;44;"Male";"City2";"Credit Card";"Next-Day";26.4;474.23;94.85
"ORD00001292";"PROD00001292";"USER00001292";"2024-04-24";"2023-04-29";"Toys";98.56;2;"Wrong item";"Returned";-361;57;"Male";"City31";"PayPal";"Next-Day";17.97;161.7;32.34
"ORD00001293";"PROD00001293";"USER00001293";"2024-12-04";"";"Toys";432.29;5;"No Return";"Not Returned";0;51;"Male";"City64";"PayPal";"Standard";25.95;1600.55;320.11
"ORD00001294";"PROD00001294";"USER00001294";"2024-06-20";"2024-11-27";"Clothing";487.28;2;"Changed mind";"Returned";160;55;"Male";"City3";"Gift Card";"Next-Day";45.44;531.72;106.34
"ORD00001295";"PROD00001295";"USER00001295";"2023-04-07";"2023-11-25";"Electronics";499.66;5;"Not as described";"Returned";232;50;"Female";"City89";"Gift Card";"Standard";40.42;1488.49;297.7
"ORD00001296";"PROD00001296";"USER00001296";"2023-10-18";"";"Home";405.91;1;"No Return";"Not Returned";0;44;"Male";"City4";"Gift Card";"Next-Day";13.78;349.98;70.0
"ORD00001297";"PROD00001297";"USER00001297";"2023-11-18";"2024-06-02";"Home";72.26;1;"Not as described";"Returned";197;24;"Male";"City83";"Gift Card";"Standard";20.79;57.24;11.45
"ORD00001298";"PROD00001298";"USER00001298";"2024-08-09";"2024-05-13";"Books";182.15;5;"Changed mind";"Returned";-88;64;"Male";"City91";"Credit Card";"Standard";19.52;732.97;146.59
"ORD00001299";"PROD00001299";"USER00001299";"2024-09-27";"";"Toys";279.73;3;"No Return";"Not Returned";0;56;"Male";"City24";"Debit Card";"Next-Day";11.21;745.12;149.02
"ORD00001300";"PROD00001300";"USER00001300";"2023-06-04";"";"Home";274.08;3;"No Return";"Not Returned";0;57;"Male";"City91";"Debit Card";"Next-Day";22.55;636.82;127.36
"ORD00001301";"PROD00001301";"USER00001301";"2024-06-09";"";"Toys";66.96;1;"No Return";"Not Returned";0;42;"Female";"City98";"PayPal";"Express";19.22;54.09;10.82
"ORD00001302";"PROD00001302";"USER00001302";"2024-05-26";"";"Electronics";436.55;3;"No Return";"Not Returned";0;50;"Female";"City85";"Debit Card";"Next-Day";11.53;1158.65;231.73
"ORD00001303";"PROD00001303";"USER00001303";"2024-07-06";"2024-03-04";"Electronics";396.25;2;"Wrong item";"Returned";-124;43;"Female";"City30";"Debit Card";"Express";32.93;531.53;106.31
"ORD00001304";"PROD00001304";"USER00001304";"2023-11-06";"";"Electronics";129.12;5;"No Return";"Not Returned";0;22;"Male";"City75";"Gift Card";"Next-Day";28.1;464.19;92.84
"ORD00001305";"PROD00001305";"USER00001305";"2023-08-20";"2024-12-24";"Toys";129.02;1;"Wrong item";"Returned";492;48;"Female";"City45";"PayPal";"Express";26.04;95.42;19.08
"ORD00001306";"PROD00001306";"USER00001306";"2023-02-05";"2024-03-30";"Electronics";81.4;2;"Defective";"Returned";419;61;"Male";"City75";"PayPal";"Next-Day";23.53;124.49;24.9
"ORD00001307";"PROD00001307";"USER00001307";"2023-10-19";"";"Toys";338.09;2;"No Return";"Not Returned";0;44;"Female";"City95";"PayPal";"Express";39.13;411.59;82.32
"ORD00001308";"PROD00001308";"USER00001308";"2023-12-01";"";"Electronics";73.52;3;"No Return";"Not Returned";0;47;"Female";"City21";"Credit Card";"Express";8.22;202.43;40.49
"ORD00001309";"PROD00001309";"USER00001309";"2023-10-10";"2023-10-07";"Electronics";237.03;2;"Changed mind";"Returned";-3;60;"Female";"City12";"Gift Card";"Express";15.74;399.44;79.89
"ORD00001310";"PROD00001310";"USER00001310";"2024-10-15";"2023-04-18";"Books";390.61;2;"Changed mind";"Returned";-546;51;"Male";"City71";"Gift Card";"Express";12.16;686.22;137.24
"ORD00001311";"PROD00001311";"USER00001311";"2024-09-19";"";"Toys";478.23;5;"No Return";"Not Returned";0;35;"Female";"City91";"Debit Card";"Next-Day";36.67;1514.32;302.86
"ORD00001312";"PROD00001312";"USER00001312";"2024-03-20";"2023-04-27";"Electronics";334.41;4;"Defective";"Returned";-328;62;"Male";"City75";"PayPal";"Next-Day";41.42;783.59;156.72
"ORD00001313";"PROD00001313";"USER00001313";"2024-09-08";"2024-07-28";"Home";65.56;5;"Defective";"Returned";-42;46;"Male";"City92";"PayPal";"Express";23.99;249.16;49.83
"ORD00001314";"PROD00001314";"USER00001314";"2024-09-08";"";"Home";196.95;5;"No Return";"Not Returned";0;63;"Female";"City73";"PayPal";"Express";27.83;710.69;142.14
"ORD00001315";"PROD00001315";"USER00001315";"2023-08-20";"";"Home";186.63;3;"No Return";"Not Returned";0;21;"Female";"City61";"Debit Card";"Standard";13.71;483.13;96.63
"ORD00001316";"PROD00001316";"USER00001316";"2023-06-17";"2024-02-15";"Toys";17.34;3;"Wrong item";"Returned";243;51;"Female";"City45";"Debit Card";"Express";1.24;51.37;10.27
"ORD00001317";"PROD00001317";"USER00001317";"2024-08-30";"";"Books";427.78;2;"No Return";"Not Returned";0;38;"Female";"City92";"PayPal";"Next-Day";10.0;770.0;154.0
"ORD00001318";"PROD00001318";"USER00001318";"2024-08-30";"";"Clothing";272.88;2;"No Return";"Not Returned";0;44;"Male";"City54";"Credit Card";"Express";17.08;452.54;90.51
"ORD00001319";"PROD00001319";"USER00001319";"2024-10-28";"";"Electronics";68.67;2;"No Return";"Not Returned";0;23;"Female";"City93";"Credit Card";"Express";9.78;123.91;24.78
"ORD00001320";"PROD00001320";"USER00001320";"2023-05-24";"2024-07-16";"Books";413.02;1;"Defective";"Returned";419;30;"Female";"City18";"Debit Card";"Next-Day";26.61;303.12;60.62
"ORD00001321";"PROD00001321";"USER00001321";"2023-08-29";"2023-08-29";"Books";428.28;3;"Changed mind";"Returned";0;62;"Male";"City84";"PayPal";"Express";1.41;1266.72;253.34
"ORD00001322";"PROD00001322";"USER00001322";"2023-12-28";"";"Books";111.84;4;"No Return";"Not Returned";0;37;"Female";"City57";"Debit Card";"Standard";39.06;272.62;54.52
"ORD00001323";"PROD00001323";"USER00001323";"2023-07-16";"2023-01-21";"Home";485.02;4;"Changed mind";"Returned";-176;60;"Male";"City98";"Gift Card";"Express";35.2;1257.17;251.43
